,Unnamed: 0,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,predictions,negative_phrases
71,250,1.0,Port won’t hold cable after 5 months: poor quality!,"I started having problems with the port not able to hold on to the cable for charging nor will it charge on its back! Purchase it in Feb 23,2021 and already by August 2021 it broke down!  Can I have this replaced",[],B07759SBP7,B07759SBP7,AFJCUJ6UEJ563ACQLNYWV52G3IFQ,1630727406600,0,True,0,"['having problems', 'not able to hold on', 'will it charge on its back', 'broke down']"
72,254,1.0,NOT UNLOCKED. BUYER BEWARE.,This phone was listed as unlocked and it wasn't. It could not be connected at all. Buyer beware.,[],B07759SBP7,B07759SBP7,AFVLSXUKQPKE7UFHG4BTDTAU6LCQ,1589293583311,2,True,0,"[""was listed as unlocked and it wasn't"", 'could not be connected at all', 'Buyer beware']"
73,255,1.0,Lock button not working,"I was abroad US and I was not able to return the item, I ended up in paying additional 80.00 for repair and replace of the part",[],B07759SBP7,B07759SBP7,AGPV3ZVLHSP3UX2MXGJMNKA7K22A,1574826723167,1,True,0,"['not able to return the item', 'ended up in paying additional 80.00 for repair and replace of the part']"
74,256,3.0,very short battery life - 1 hour,the phone works well in all aspects but the battery does not hold a charge and within an hour is depleted.  Unacceptable,[],B078P38R8L,B078P38R8L,AH7TVCJ672SUIKDRTSMSY3OPJYWA,1610059815243,1,True,0,"['does not hold a charge', 'within an hour is depleted', 'Unacceptable']"
75,264,3.0,But worth the money,Took to long to get,[],B07759SBP7,B07759SBP7,AHDPWY2GII46EVVEQEJODYD3XJKA,1560762037779,0,True,0,['Took to long to get']
76,269,4.0,"Slight signs of wear, no complaints.","Bought ‘refurbished’ or ‘renewed’.<br />Has some light scuffing on the screen, and looks like it may have been serviced (pry marks around the frame). But I’ve complaints. At a fraction of the cost of a new one, there's no reason not to get one.",[],B07759SBP7,B07759SBP7,AGCJ6WFOEGGOTPYJQOOD3ZYMKZ4A,1578265468257,0,True,0,"['Has some light scuffing on the screen', 'looks like it may have been serviced', 'pry marks around the frame']"
77,273,1.0,Face ID and camera were not working,"I bought this phone because it was sold directly by Amazon, an it was advertised as ""Renewed Premium"" and ""A like-new experience"". It turned out that Face ID was not working and the camera took blurry pictures (see attachments). I returned it an it took them almost a month to refund the money back.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51E-YjPK8EL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51E-YjPK8EL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51E-YjPK8EL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51UpcOzJg9L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51UpcOzJg9L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51UpcOzJg9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51oXZQhs5CL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51oXZQhs5CL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51oXZQhs5CL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51wQPr8DeBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51wQPr8DeBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51wQPr8DeBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09JFN8K6T,B09JFN8K6T,AG6OLJPJ6MFV75LU7RRP4VXABWYA,1674435656192,1,True,0,"['Face ID was not working', 'the camera took blurry pictures', 'it took them almost a month to refund the money back']"
78,275,1.0,Ear speaker did not work! Great customer service!!,"The seller was great with the return process and excellent customer service, but the phone was poor quality. The ear piece speaker did not work. The screen was scratched.",[],B078P38R8L,B078P38R8L,AFJCXBHLP5JXM6NS2RWUVVR4RQRA,1667098482878,0,True,0,"['poor quality', 'did not work', 'was scratched']"
79,276,1.0,"8Plus, Screen had black zone in center, Battery overheating","I read the reviews and ordered an Amazon renewed iPhone 8Plus.  Product shipped on schedule and I was optimistic when I opened the package.  Other that VERY light scratches on the screen, it looked brand new in a non-Apple box.  HOWEVER, when turned on, we immediately noticed a black 0.5"" dark spot in the middle of the screen.  After charging, the phone became EXTREMELY hot and we had to shut down.",[],B07759SBP7,B07759SBP7,AH3M5VTQOLFOSZOKUO3KSF62BX6Q,1564002486085,0,True,0,"['VERY light scratches on the screen', 'HOWEVER', 'a black 0.5"" dark spot in the middle of the screen', 'EXTREMELY hot']"
80,281,2.0,Not very impressed,I bought this phone for my daughter. She lives overseas. When she got it and transfer the information to this phone it stuck and it happen a few more tome after. I am not very happy and I am trying to see if I can bring it back and change it.,[],B07234GKN5,B07234GKN5,AFZH6DDKHGWEP2CZSP6CWRWALJYQ,1565915824308,0,True,0,"['it stuck', 'I am not very happy']"
81,284,1.0,The phone came stolen!!!,"I got the phone and was excited to use it upon arrival. It seemed fine but then when I brought it to T-Mobile to get it service they couldn’t because they said the previous owner reported it stolen!!! Super disappointed and returned the phone to Amazon, hopefully I get my money back.",[],B09JF5ZHQS,B09JF5ZHQS,AHFGB4RP7RSJ4IKIIDETSB33RZCA,1654816236454,4,True,0,"['seemed fine but then', 'couldn’t', 'Super disappointed', 'reported it stolen']"
82,285,4.0,Love the phone however not sure I got what I paid for,The phone arrived before expected and was in great condition. The battery health is at 100%. A couple issues: I paid for the Amazon Renewed Premium but the box they arrived said Amazon renewed only. I know renewed premium has a different box as my daughter also but a renewed premium phone and her box said so. The premium cost more so it appears I may not have received the premium. Also the “new” charger that was included does not work.,[],B09JFC8JGG,B09JFC8JGG,AEB7RGFJS36PXMIQVWXTOTUGFMDQ,1672629189584,10,True,0,"['A couple issues', 'the box they arrived said Amazon renewed only', 'it appears I may not have received the premium', 'the “new” charger that was included does not work']"
83,287,1.0,Phone didn’t contact to any phone wireless company,"Phone was locked, and was unable to connect to any carrier.",[],B07B9LFNM9,B07B9LFNM9,AGVKYT4GRIAXJE6NL2YO4G5GN7LA,1560901238321,3,True,0,"['Phone was locked', 'unable to connect to any carrier']"
84,291,1.0,Waste of money,"I needed the phone ASAP because of an emergency. The phone came and was not the right phone. I ordered a space grey iPhone 256 gsm unlocked but when the phone arrived it had the label and description of the iPhone white 256 gb AT&T. I was confused at first but then once I opened it, it was space Grey but did not function. It constantly led me into the screen saying I needed to connect it to iTunes. I did that and still nothing. The phone eventually didn’t power on at all even while being connected. I was beyond disappointed, eventually I even realized that the screen on the phone was not even An original Apple screen.",[],B07759SBP7,B07759SBP7,AFRV33SBOUKR2VCAJGMH3SGG4ISQ,1603767077119,1,True,0,"['was not the right phone', 'did not function', 'constantly led me into the screen saying I needed to connect it to iTunes', 'still nothing', 'didn’t power on at all', 'beyond disappointed', 'not even An original Apple screen']"
85,292,1.0,Know your seller’s previous plan,"“Renewed” is very misleading as the phone I received had a pre payed plan already in place inhibiting a new service being placed.  After talking to 3 specialists, I discovered that even if I waited for the plan to expire, I would be unable to use it for my regular plan without starting a new pre pay plan of my own for at least 6 months.",[],B07B9LFNM9,B07B9LFNM9,AEPYJUT5QXZQOD5OVSQOC32ASNNQ,1619460878150,0,True,0,"['very misleading', 'inhibiting a new service being placed', 'unable to use it for my regular plan']"
86,297,1.0,Unsatisfactory,"Horrible and unsatisfied. It was a Japanese model and worked for a short time and then went into no service. And now I invested a good chunk of money (for us it was a lot) trying to be responsible and just upgrade a little, and am left with a phone that won’t do anything.",[],B07234GKN5,B07234GKN5,AF3AW4JSNHCLXD56BHYZERBAGE6A,1605925204264,3,True,0,"['Horrible and unsatisfied', 'went into no service', 'won’t do anything']"
87,301,3.0,Three Stars,"camera lens was broken, otherwise phone in working order",[],B00NQHZ2RU,B00NQHZ2RU,AFT2QBIJGYO5Q6MLTAUR4NXXY6AQ,1520450776436,0,True,0,['camera lens was broken']
88,302,5.0,St. Lucia  HELLO,II would like to buy this phone from this company the iPhone 8+ but I don't know if it is on lock I am scared that I'd buy it and it would not work in the Caribbean it says GSM but I am still scared if it is lock.,[],B07759SBP7,B07759SBP7,AHZF3PUSZNX325FYYILCHXC3DZIA,1558808295839,2,True,0,"[""I don't know"", 'I am scared', 'it would not work', 'I am still scared', 'it is lock']"
89,305,1.0,Catastrophic battery failure from the start.,Didn’t work more than a week. Waste of time and money. Don’t buy from this seller. Scam.,[],B081MCRQG3,B081MCRQG3,AFMJDLM37WO2L5356UVOVPUDHVCQ,1643570836838,1,True,0,"['Didn’t work more than a week', 'Waste of time and money', 'Don’t buy from this seller', 'Scam']"
90,306,1.0,Did not work,Had to return it,[],B07759SBP7,B07759SBP7,AF4JA4GCGPH2UHHNXITZIRSJNK6Q,1578841589477,1,True,0,['Had to return it']
91,309,1.0,Not compatible with every carrier,FYI it may say unlock but it does NOT work for all wireless carrier. (Sprint),[],B07759SBP7,B07759SBP7,AF7LSDWSKQMJQWN7W7YNXBDGAXPA,1563503197314,1,True,0,"['it does NOT work', 'does NOT work for all wireless carrier']"
92,311,2.0,Not unblocked,The description of the phone said that the phones are unblocked but they are not.,[],B07759SBP7,B07759SBP7,AFL6YXR4VC4UEHBKKG35KSIGYKYQ,1644626794227,0,True,0,['they are not']
93,312,2.0,Connection issues,I like the phone but it has serious connection issues.  I have only had it maybe one or two months.,[],B07759SBP7,B07759SBP7,AFWPQR2IY5MTIM5JHTVRVH7CTCHQ,1619750492036,0,True,0,['serious connection issues']
94,318,4.0,"Overall, good purchase.","I bought it a year ago and the speaker didn't work very well, I couldn't hear people talking when they called me or I called them. Thankfully it was still covered under apple care so I got a brand new one.",[],B00NQGOZCY,B00NQGOZCY,AHIQ2T5X4MSCLHTHYEC22YDIDZLA,1465826035000,1,True,0,"[""the speaker didn't work very well"", ""I couldn't hear people talking""]"
95,322,3.0,"Looked and worked great, but battery was draining fast","The phone looked practically new, and the setup/performance was great, but I noticed the battery was draining a little faster than I’d expect.  I fully charged it overnight and after a couple hours of very light use (checking email/weather and a few minutes of video streaming), the battery was already at 78%.  I know it’s a refurbished phone, but for the price I expected the battery life to be better.  Returned and opted to buy a new phone directly from Apple.",[],B09JFP3R1D,B09JFP3R1D,AFJOHDGDNPE4YLDEKW4Y3ZL3XCHA,1681341980953,0,True,0,"['draining a little faster than I’d expect', 'battery life to be better', 'Returned']"
96,323,1.0,Don’t waste your money,"The phone arrived on time, the battery works pretty well, but after almost 3 months  of using it, it stoped working correctly, I’m having trouble connecting my phone to my phone services. After a 2 months of the purchase my phone turns off for no reason even though the battery is full. I don’t know what to do please don’t buy this phone I know is $350 it seems to be good price for an iPhone 8 but don’t waste your money on it",[],B07759SBP7,B07759SBP7,AFUOGK7GT4ZCC5JNCODBFQGGRQ6Q,1591317851551,0,True,0,"['it stoped working correctly', 'I’m having trouble connecting my phone to my phone services', 'my phone turns off for no reason', 'please don’t buy this phone', 'don’t waste your money on it']"
97,325,1.0,Poor screen,"The screen is randomly working. Obviously it's been replaced with a 3rd party part, and they didn't check the quality of it.<br />Purchase at your own (very high) risk.",[],B07759SBP7,B07759SBP7,AEYYJD4SIS3IELIMZDTRVWRAWPIQ,1576700689714,2,True,0,"['randomly working', ""didn't check the quality of it"", 'Purchase at your own (very high) risk']"
98,331,4.0,Why the battery will not charge?,The battery will not  charge?  I have not used this phone that much.,[],B07759SBP7,B07759SBP7,AFTZUQ6D2B4USNFC5KT73HL6TJ2A,1581472417121,0,True,0,['The battery will not charge']
99,335,1.0,Faulty logic board - Apple won't stand behind it,"I bought this iPhone 8 plus in November 2017. In April 2019 it would not power on. After several relies it finally hard reset. It, again, would not power on on September 14 and this time it was dead. Research shows that a ""small percentage"" of iPhone 8 manufactured between September 2017 and March 2018 had a faulty logic board. This is apparently one of them. The kicker is that Apple will not stand behind this and is charging me $455 to replace a defective phone. It's 21 months old and they won't back it. I'd keep this in mind when buying this model. When it worked, it was a great phone with a lot of features, a good camera and plenty of storage. Unfortunately most people can't replace a $900 phone every 21 months nor should they when its a factory defect.",[],B07759SBP7,B07759SBP7,AEY3RWVDZWWM6IRX64EYBXG4OCUA,1568646054341,4,False,0,"['would not power on', 'it was dead', 'faulty logic board', 'Apple will not stand behind this', 'charging me $455 to replace a defective phone', ""won't back it""]"
100,340,2.0,Camera malfunctioning,Camera doesn’t work in 1x view,[],B07759SBP7,B07759SBP7,AFLCELZQHCXEPXLD4ZS4H2C42AJQ,1612029760509,0,True,0,['Camera doesn’t work in 1x view']
101,345,1.0,locked device,The phone that I received was not unlocked. It did not work with T mobile (which is on the same network as AT&T). I had to get a refund.,[],B072KFCKYH,B072KFCKYH,AFSTQOFRNKK3BR4DQKYD7YZA6TXA,1582570804586,0,True,0,"['was not unlocked', 'did not work', 'had to get a refund']"
102,348,2.0,Calls disconnect all the time,Not even a yr later and the phone cuts off calls all the time,[],B07759SBP7,B07759SBP7,AHYXDSUIMHWINULJZ2PD56NZQCUA,1611131427903,0,True,0,['cuts off calls all the time']
103,354,1.0,I will return,"Very bad item it's alot scratch at the back, I'm not happy with it",[],B00NGOCER4,B00NGOCER4,AEBCJFDM34RKSTTQAUNB3UJNHQHA,1534773063540,0,True,0,"['Very bad item', 'alot scratch at the back', ""I'm not happy with it""]"
104,357,1.0,Not worth it had to get fixed immediately,Was going to return but it froze and I could not even get into it to erase my info or reset the phone. So I took it to an iPhone repair store and had it fixed. They said it was not properly refurbished. The brackets that hold battery and other electric equipment in place were missing. They showed me and fixed it right then and there. I’m very upset that I went without a phone then had to pay to have my phone fixed a few weeks after I got it. No fault of my own. Was not sending a phone for a refund with all my personal info on it.,[],B07759SBP7,B07759SBP7,AHVKBC5TOP5VBZRGCQG5DQMXYJRA,1625514958533,3,True,0,"['it froze', 'could not even get into it', 'not properly refurbished', 'the brackets that hold battery and other electric equipment in place were missing', 'I’m very upset', 'had to pay to have my phone fixed']"
105,367,1.0,Bad don’t waste your time,Bad,[],B00NPY1G56,B00NPY1G56,AGDL7QSRS3ZS7N47YIHQRR7GOZVQ,1544835907899,0,True,0,['Bad']
106,369,1.0,Be careful,Phone stop working after a week.,[],B00NQHZ2RU,B00NQHZ2RU,AFNG7LHCYWBJH4CEOPVEYMIDNGQA,1467248498000,1,True,0,['Phone stop working after a week.']
107,376,1.0,Bad business for Amazon reputation,"Don't buy this phone it's always  freezing. I lost $370 on this phone and it doesn't work. Bad business for Amazon reputation, please don't buy from this seller.",[],B00NQHZ2RU,B00NQHZ2RU,AHRDREQ7CI5MFFJKC43JAUXO5KRA,1502423949581,2,True,0,"['always freezing', ""lost $370 on this phone and it doesn't work"", 'Bad business for Amazon reputation']"
108,382,1.0,Could not activate even though unlocked,"While this product worked well on wifi, it could not stay connected for cell service. If it would not work at all, even though it was unlocked, or it would work for a few hours and then say ""searching"". I tired several carriers and they either could not get it to connect to the tower, or it would only stay connected until it turned off, then would not come back.  Very disappointed with this product.<br />Took it to several repair shops for an estimate and they all said it's a common problem with this phone and not worth the price to fix.",[],B00NQHZ2RU,B00NQHZ2RU,AE4VMD2CUOHSVDK3NCPJNZ4HAFDA,1566929842726,0,True,0,"['could not stay connected', 'would not work at all', 'searching', 'could not get it to connect', 'would only stay connected until it turned off', 'not worth the price to fix', 'Very disappointed']"
109,383,1.0,Internal screan is messed up!,"Fast shipping, phone felt twice as light as one from att, I don't know if this phone was used or not but the screens is going out so I can only unlock it 1/10 times and can't click on things because screan is glitchy",[],B00NQHZ2RU,B00NQHZ2RU,AEVTXOHHOKIC6Z7SLWE23Q2XUXOA,1509825033443,1,True,0,"[""I don't know if this phone was used or not"", 'the screens is going out', 'can only unlock it 1/10 times', ""can't click on things because screan is glitchy""]"
110,384,1.0,AVOID. AVOID. AVOID.,"I bought this exact model directly from the Apple online Store. Brand new, less than 30 days ago. Got this for a close friend. A major problem is that whenever she calls, no one can hear her. I researched this on the internet, and many have this same problem. We are about to take out the Simm chip from the iPhone 8 plus -- and put it back into an old iPhone 6s Plus.  Imagine how arrogant Apple is. That a customer has to return to a phone THREE YEARS OLD -- to get better service -- than a brand NEW iPhone. What a company Tim Cook runs. Horribly embarrassing to Apple,",[],B075NVNBCW,B075NVNBCW,AEGS7NFWG42R75GUGYC7HMSOU66A,1520085240392,12,False,0,"['A major problem is that whenever she calls, no one can hear her', 'Imagine how arrogant Apple is', 'What a company Tim Cook runs', 'Horribly embarrassing to Apple']"
111,388,4.0,Can’t unlock the phone,"I have had this phone for 2 years now. It works great, sometimes the screen freezes, but it’s probably because I use it too much. When I want to open a few specific apps, the phone immediately logs me out of them and closes the app. May be that the phone is pretty old by the IPhone standards.<br /><br /> The only real issue I have is that it’s not unlocked meaning that every time I go abroad, I can’t use foreign SIM cards. This issue needs to be resolved. I followed all steps to log in to my att, but it says my account doesn’t exist and it’s not an ATT phone. If I decide to move abroad, this phone is going to be useless.",[],B072KFCKYH,B072KFCKYH,AFT3RG65DL4GPSGTV2RVVE7ZMDLQ,1607016347915,0,True,0,"['sometimes the screen freezes', 'the phone immediately logs me out of them and closes the app', 'the only real issue I have is that it’s not unlocked', 'this phone is going to be useless']"
112,389,1.0,AMAZON PRIME NO FUNCIONA,"No recibí el producto, Amazon Prime no sirve.",[],B09JF5ZHQS,B09JF5ZHQS,AHW42CL5C6B2ULM62SDQCTCFIMAA,1677508563111,0,True,0,"['No recibí el producto', 'Amazon Prime no sirve']"
113,390,1.0,No features,"No single features came with the phone and every applications must be paid for before you can download from apple store, including Google Chrome.",[],B078P38R8L,B078P38R8L,AEQLTLJTWDES7AJXWYI6Z76DOBFQ,1652056723581,0,True,0,"['No single features came with the phone', 'every applications must be paid for']"
114,391,1.0,No features,"No single features came with the phone and every applications must be paid for before you can download from apple store, including Google Chrome.",[],B078P38R8L,B078P38R8L,AEQLTLJTWDES7AJXWYI6Z76DOBFQ,1652056723581,0,True,0,"['No single features came with the phone', 'every applications must be paid for']"
115,392,4.0,Where's the battery new?,The battery doesn't last all day I don't believe it was a new battery.,[],B07759SBP7,B07759SBP7,AH7BJTDOCSQXTFUYPMPS6AUZI6KQ,1574904899302,0,True,0,"[""doesn't last all day"", ""I don't believe""]"
116,399,1.0,BlueMarble Mobiles listed phone incorrectly,"Phone did not work on Verizon, only AT&T, seller listed incorrectly as a Verizon phone. This was a Christmas present for our daughter. We ended up buying a different phone from Verizon, spent more money, barely got in time for Christmas. Seller did respond to my message with ""No problem, just return phone"". Great, that didn't help!",[],B074F4HMSY,B074F4HMSY,AH37VZ46L5RXRM3COA5H6TV4353Q,1546468148278,0,True,0,"['did not work', 'listed incorrectly', 'spent more money', 'barely got in time', ""didn't help""]"
117,400,1.0,very disappointed,Was locked and can't return due to a label to send back..very disappointed,[],B004YRBM1Q,B004YRBM1Q,AGUA6RZZMMHPDFI7EB4JXUPIOCAQ,1487420347000,0,True,0,"[""Was locked and can't return"", 'very disappointed']"
118,403,1.0,Defectuoso,Salió defectuoso. No sirve el touch de la pantalla,[],B00NPY1G56,B00NPY1G56,AGQSDG22N6PII6LE7N3ZVJRMPRPQ,1530716692108,0,True,0,"['Salió defectuoso', 'No sirve el touch de la pantalla']"
119,404,2.0,iPhone,I’m trying to get in contact with the seller,[],B00NPY1G56,B00NPY1G56,AHDJY6E4BQKWKMF4HT3I37P2OZDQ,1546027038084,0,True,0,['I’m trying to get in contact with the seller']
120,405,1.0,Speakers nearly Dead,"Phone’s speakers barely work, product was not properly tested.",[],B07759SBP7,B07759SBP7,AHLEAIDXWBUG3YVFBT3P3OBNRT2A,1620974293510,1,True,0,"[""Phone's speakers barely work"", 'not properly tested']"
121,406,1.0,Don’t buy,"The camera didn’t work, took it to try and fix it and the repairer stated it was a mother board issue after waiting 2 weeks for the phone to be replaced, trying to give the benefit of the doubt I just went on ahead and requested a full refund! How could you sell inoperable phones???",[],B00NPY1G56,B00NPY1G56,AHKBYTTAFNI2YLO37KBM573WYEUQ,1536116206825,0,True,0,"['The camera didn’t work', 'a mother board issue', 'inoperable phones']"
122,416,4.0,Too expensive.,"Too expensive, I’ve got another one better price.",[],B09JF5ZHQS,B09JF5ZHQS,AGH55GCKUXRIF6QNSVI2KEL6P3AQ,1654055024253,1,True,0,['Too expensive']
123,420,3.0,Not As Advertised,"Advertised as 80%+ battery, delivered a 77% battery. Phone kills itself on idle in less than a day. Amazon ""Renewed"" is spotty service repair at best.",[],B07759SBP7,B07759SBP7,AGGRLE5ZEN7W4LQMDSV4TETEYIDA,1649243377017,0,True,0,"['delivered a 77% battery', 'Phone kills itself on idle in less than a day', 'Amazon ""Renewed"" is spotty service repair at best']"
124,421,2.0,Doesn't function as a new phone,"I bought this iphone 8 in January 2020. It was described as renewed and would work and look like new.  There was problems with the sound initially.  Then, after just seven months, it started to continuously shut off, even with it being charged. Now it won't even turn on.",[],B078P38R8L,B078P38R8L,AEEXNZ3DDJBRG73PLRY5ZYKBDVPA,1597157464785,5,True,0,"['There was problems with the sound initially', 'it started to continuously shut off', ""it won't even turn on""]"
125,430,1.0,I read other peoples reviews before I got it and some are happy with their purchase,"Phone is glitchy.  Doesn't recognize when I'm touching it so I can't do anything with it.  No phone calls, reading emails, accessing face book, nothing. I read other peoples reviews before I got it and some are happy with their purchase, I'm  not.  I'm getting that's with these refurbished phones its a mixed bag of what you will get.  Russian roulette with your hard earned money. Good luck!",[],B00NPY1G56,B00NPY1G56,AFYJRAJFHNJW5PKB4V664CW6LCNA,1527600129870,1,True,0,"['Phone is glitchy', ""Doesn't recognize when I'm touching it"", ""can't do anything with it"", 'nothing', ""I'm not"", 'Russian roulette with your hard earned money']"
126,432,2.0,Two Stars,Speaker problem,[],B004YRBM1Q,B004YRBM1Q,AFRAGFPWPCZHRZGO24PFJUJU6DSA,1483386382000,0,True,0,['Speaker problem']
127,433,1.0,One of wasn’t unlocked,One of them was locked,[],B07759SBP7,B07759SBP7,AFQB7WC55EWXMJFBWP3YDMZNM6CA,1625174854513,2,True,0,['One of them was locked']
128,434,2.0,It’s fine,Arrived at zero power,[],B09JFP3R1D,B09JFP3R1D,AFMQQO2HBZN23X6BG4QO57VGLITA,1686000260313,0,True,0,['Arrived at zero power']
129,437,4.0,Low battery life,The phone on the exterior was in almost new condition. Battery capacity was only 78%. Somehow I expected a little better battery capacity.,[],B07759SBP7,B07759SBP7,AEMV2UFEQWFA4BW6UVABJJDGTQAQ,1637259959940,1,True,0,"['only 78%', 'Somehow I expected a little better']"
130,446,3.0,Battery health did not met standards of Premium Renewed,"I selected to pay extra for a ""premium renewed"" device specifically to ensure that my refurbished/renewed device would a have a battery health and capacity of 90% or better. The device I received has only 86% capacity which does NOT met the standards specified for a ""premium renewed"" device. The screen and camera lenses do seem to be in good condition or perhaps replaced. But this degree of battery health is unacceptable if paying the premium price. Not sure if I will be keeping this device, as it does not fulfill the order placed.",[],B09JFC8JGG,B09JFC8JGG,AGPLVXWH4GUV6E3H335N6I4MELKQ,1678508917820,3,True,0,"['does NOT met the standards', 'unacceptable', 'does not fulfill the order placed']"
131,448,2.0,Don’t buy it.,No original charger and no ear phone. I don’t suggest anyone to buy this product. No box either. It’s like a toy.,[],B078P38R8L,B078P38R8L,AGNB564FR6K3MFUJ4D7XCN6WI53A,1617666638519,1,True,0,"['No original charger and no ear phone', 'I don’t suggest anyone to buy this product', 'No box either', 'It’s like a toy']"
132,453,1.0,Sprint locked iPhone received.,"Received sprint locked iPhone.<br />To check yours go to:<br />Settings -> general -> about,<br />Find line that says “Carrier Lock”.<br />Unlocked phone should say “No SIM restrictions”.<br />Unfortunately the iPhone I received says “SIM locked” and has a large yellow sticker in the back that says “To unlock this phone call sprint at…”","[{'small_image_url': 'https://m.media-amazon.com/images/I/71jhFwjIicL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71jhFwjIicL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71jhFwjIicL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09JFC967X,B09JFC967X,AERFKQUHGGA6OFC7MX4G4N4ETVDQ,1652469871161,9,True,0,"['Received sprint locked iPhone', 'Unfortunately the iPhone I received says “SIM locked”']"
133,454,2.0,I tried to contact BuySpry and they sent me to you. We like the phone and want to keep it,We like everything except the microphone does not work,[],B07B9LFNM9,B07B9LFNM9,AGUSOCC7ORC26I7ACKRLULZWVSUQ,1562610472735,0,True,0,['the microphone does not work']
134,455,2.0,Battery below promised %,"The phone seems to be in very good condition however the battery is not up to the promised level when purchased. The site promises that the battery life will exceed 80% or better relative to new and out of the box the battery is showing 75% max capacity. ""Your battery's health is significantly degraded."" Based on the price paid I am going to have to go out and pay to have a battery upgrade put in. The charger and charging cable are also garbage. Due to what seems to be trash level accessories and a significantly degraded battery it took over two hours to charge the battery 5%. Be prepared to add $70-$90 of repairs and upgrades to your purchase once you receive it.",[],B078P38R8L,B078P38R8L,AEYUWEWFNX23ENP4IGZDD4PMHTTA,1643264174032,0,True,0,"['not up to the promised level', 'significantly degraded', 'have to go out and pay to have a battery upgrade put in', 'charger and charging cable are also garbage', 'trash level accessories', 'significantly degraded battery', 'took over two hours to charge the battery 5%', 'Be prepared to add $70-$90 of repairs and upgrades to your purchase once you receive it']"
135,461,3.0,"Returned item, ordered by mistake.","Item was returned, ordered by mistake.",[],B09JFC967X,B09JFC967X,AFYL5ZETUBJJTXYKXSRVXADLLFOA,1669743999516,3,True,0,['ordered by mistake']
136,462,1.0,third party buys,"the charger cable was very loose in the port, camera started acting up right away and the phone never fully charged.",[],B078P38R8L,B078P38R8L,AFFRK2UPTODK2U6B44GIB72QDH7Q,1666494592312,0,True,0,"['the charger cable was very loose in the port', 'camera started acting up right away', 'the phone never fully charged']"
137,463,1.0,ISN'T UNLOCKED!!!!!!!!!!,"I bought UNLOCKED, but work only with AT&T<br />I don't know how can i solve this problem",[],B005XYGFIY,B005XYGFIY,AEOHFEU5MZZEQU2KO2N6E6AZQWUA,1425672334000,0,True,0,"[""I don't know how can i solve this problem"", 'work only with AT&T']"
138,470,1.0,One Star,seller lied about GB the phone is only 16 GB not 128,[],B00NI0BPTE,B00NI0BPTE,AE5HMSZI22TIRYD45RXJCKD3NCVQ,1491010835000,3,True,0,"['seller lied', 'not 128']"
139,474,3.0,Sound quality not good,Several people complained that it mic won’t work and speakers does not give good clarity,[],B09JFN8K6T,B09JFN8K6T,AGG7RU3KOU64LVCX4MFYMFIEXOOQ,1677425291720,0,True,0,"['it mic won’t work', 'speakers does not give good clarity']"
140,486,4.0,Knowing the box and phone arent an original match would save time,"It would have been helpful to know the phone and the box didn't have matching serial numbers.  The phone was legit, the box came up stolen which meant the provider turned us down the first time, two trips, two days, couple emails, minor embarrassment.. . . the phone works and my jr. high daughter loves it.",[],B004YRBM1Q,B004YRBM1Q,AFPGHXIU5ZDCHRZZ64KM3M3PXEQA,1457072744000,0,True,0,"[""didn't have matching serial numbers"", 'the box came up stolen', 'turned us down the first time', 'two trips', 'two days', 'couple emails', 'minor embarrassment']"
141,488,3.0,the phone started acting like screen froze but other than that calls,"After a week or two , the phone started acting like screen froze but other than that calls, and text message are working fine.",[],B004YRBM1Q,B004YRBM1Q,AF64NKJILO67ZILSD6LHXXR7OYRQ,1519161805696,0,True,0,['the phone started acting like screen froze']
